;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;city_code;product;product_type
23/Livestock/pasture;158476.2136;160554.9442;168067.1593;175375.296;166627.9807;160057.0899;167762.6904;185822.573;191785.5678;194897.302;197087.4075;197111.4708;194546.9366;187994.0117;177441.2608;176491.2347;177353.268;179819.5986;183073.033;181191.1329;174082.2947;205ccde9be499e17;Livestock;pasture
23/Others/permanent;790.0;740.0;1830.0;2380.0;2330.0;3996.0;3946.0;4046.0;5707.0;5507.0;5853.0;6853.0;4190.0;3785.0;3985.0;3880.0;3110.0;2045.0;1975.0;2375.0;2285.0;205ccde9be499e17;Others;permanent
23/Others/temporary;10.0;5.0;15.0;15.0;15.0;0.0;0.0;0.0;0.0;50.0;50.0;50.0;16.0;4.0;100.0;100.0;50.0;50.0;50.0;50.0;40.0;205ccde9be499e17;Others;temporary
23/Palm oil/permanent;500.0;10600.0;600.0;430.0;500.0;500.0;600.0;2600.0;2600.0;2600.0;10600.0;2500.0;8400.0;2500.0;2600.0;600.0;2600.0;1000.0;2600.0;430.0;2600.0;205ccde9be499e17;Palm oil;permanent
23/Rice/temporary;672.0;450.0;208.0;400.0;100.0;400.0;188.0;80.0;2000.0;900.0;800.0;3000.0;3000.0;80.0;400.0;900.0;1200.0;80.0;3000.0;300.0;60.0;205ccde9be499e17;Rice;temporary
24/Cassava/temporary;300.0;330.0;300.0;300.0;54.0;60.0;54.0;50.0;45.0;20.0;45.0;45.0;20.0;50.0;50.0;20.0;60.0;40.0;80.0;45.0;40.0;20e241460ce4140d;Cassava;temporary
24/Corn/temporary;50.0;40.0;30.0;20.0;;50.0;;;10.0;10.0;10.0;10.0;10.0;;;10.0;;;;10.0;;20e241460ce4140d;Corn;temporary
24/Livestock/pasture;1797.22518;1905.650487;1978.677431;1839.859299;1653.756481;1887.057868;1924.511295;1507.518527;1433.685154;1490.625274;1686.295708;1726.340004;1965.00424;1914.054622;1896.271089;1593.871836;1424.209072;1637.754329;1633.105467;1788.013697;1839.679328;20e241460ce4140d;Livestock;pasture
24/Others/permanent;71.0;68.0;68.0;68.0;48.0;48.0;48.0;73.0;73.0;73.0;73.0;73.0;73.0;45.0;30.0;20.0;20.0;20.0;20.0;20.0;20.0;20e241460ce4140d;Others;permanent
24/Others/temporary;400.0;301.0;300.0;222.0;253.0;240.0;264.0;400.0;400.0;350.0;475.0;475.0;475.0;400.0;330.0;335.0;400.0;400.0;500.0;400.0;550.0;20e241460ce4140d;Others;temporary
25/Beans/temporary;250.0;250.0;200.0;350.0;400.0;350.0;400.0;200.0;350.0;340.0;350.0;280.0;360.0;250.0;200.0;350.0;340.0;240.0;340.0;400.0;200.0;2631530645ac2ec8;Beans;temporary
25/Cassava/temporary;3000.0;2600.0;3200.0;5000.0;3200.0;3800.0;3800.0;7000.0;3500.0;3500.0;7000.0;7000.0;7000.0;10000.0;7000.0;7000.0;6000.0;10000.0;7000.0;3200.0;7000.0;2631530645ac2ec8;Cassava;temporary
25/Cocoa/permanent;45.0;45.0;45.0;200.0;45.0;200.0;200.0;250.0;200.0;45.0;45.0;200.0;45.0;45.0;250.0;300.0;200.0;45.0;270.0;250.0;45.0;2631530645ac2ec8;Cocoa;permanent
25/Corn/temporary;1900.0;2500.0;2100.0;2300.0;2100.0;2100.0;2100.0;300.0;1500.0;2000.0;1500.0;2100.0;2100.0;350.0;300.0;1500.0;2000.0;400.0;2000.0;2300.0;300.0;2631530645ac2ec8;Corn;temporary
25/Livestock/pasture;48938.48557;55632.79233;58965.40819;59408.47119;59680.30089;64289.70999;71012.07218;76541.15489;79403.90534;79662.12637;79995.765;87301.18262;90402.05531;90812.91786;88722.55126;86959.87562;86671.46646;89955.80548;92446.08591;99125.19324;102607.3579;2631530645ac2ec8;Livestock;pasture
25/Others/permanent;1050.0;1009.0;781.0;771.0;621.0;813.0;829.0;839.0;839.0;856.0;856.0;861.0;990.0;990.0;927.0;927.0;462.0;462.0;563.0;535.0;445.0;2631530645ac2ec8;Others;permanent
25/Others/temporary;13.0;15.0;10.0;12.0;17.0;5.0;5.0;8.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;20.0;20.0;30.0;25.0;0.0;2631530645ac2ec8;Others;temporary
25/Rice/temporary;180.0;100.0;150.0;130.0;100.0;100.0;100.0;50.0;80.0;80.0;80.0;100.0;100.0;30.0;50.0;80.0;80.0;;100.0;90.0;;2631530645ac2ec8;Rice;temporary
26/Beans/temporary;1440.0;1010.0;1640.0;1640.0;1600.0;1600.0;1600.0;1600.0;1530.0;1750.0;1750.0;1570.0;1750.0;1600.0;1500.0;1750.0;1570.0;900.0;1570.0;1600.0;900.0;2a6b10e6e68be90e;Beans;temporary
26/Cassava/temporary;350.0;560.0;2200.0;2200.0;2000.0;5000.0;2200.0;2500.0;2450.0;2500.0;2940.0;2500.0;2500.0;2550.0;2500.0;2500.0;2500.0;2550.0;2500.0;2000.0;2520.0;2a6b10e6e68be90e;Cassava;temporary
26/Cocoa/permanent;80.0;90.0;90.0;80.0;60.0;90.0;80.0;80.0;60.0;80.0;90.0;80.0;80.0;90.0;80.0;90.0;80.0;60.0;80.0;80.0;60.0;2a6b10e6e68be90e;Cocoa;permanent
26/Corn/temporary;1050.0;2500.0;3700.0;3100.0;3300.0;3300.0;3700.0;3200.0;4320.0;3700.0;3800.0;3600.0;3350.0;4000.0;3000.0;3700.0;2500.0;2800.0;2500.0;3880.0;3050.0;2a6b10e6e68be90e;Corn;temporary
26/Livestock/pasture;65032.63502;69907.94024;74130.9555;79821.05357;83963.29267;87989.02813;92047.12091;95772.98534;99286.5058;102035.1079;103148.2878;102445.94;100589.1111;98797.42981;97424.97848;97659.11358;95049.94932;94145.2129;96280.39212;102485.587;107366.4441;2a6b10e6e68be90e;Livestock;pasture
26/Others/permanent;1062.0;1365.0;1841.0;1841.0;2022.0;1610.0;1810.0;1810.0;1830.0;1825.0;1875.0;1875.0;1885.0;1964.0;1690.0;1835.0;1530.0;1545.0;1725.0;1750.0;1760.0;2a6b10e6e68be90e;Others;permanent
26/Others/temporary;54.0;38.0;67.0;107.0;214.0;200.0;180.0;180.0;90.0;185.0;185.0;125.0;135.0;100.0;375.0;375.0;405.0;430.0;430.0;445.0;450.0;2a6b10e6e68be90e;Others;temporary
26/Rice/temporary;2160.0;5500.0;6600.0;5500.0;5400.0;5400.0;5000.0;;3880.0;1800.0;2000.0;1700.0;1550.0;;;1800.0;1700.0;;1700.0;4830.0;;2a6b10e6e68be90e;Rice;temporary
27/Beans/temporary;;86.0;;60.0;;250.0;;100.0;250.0;120.0;250.0;120.0;120.0;20.0;130.0;120.0;100.0;20.0;120.0;;35.0;2ad055c7757d499d;Beans;temporary
27/Cassava/temporary;1800.0;1800.0;2400.0;2200.0;1200.0;200.0;2500.0;6300.0;3300.0;5000.0;4400.0;5000.0;5000.0;2000.0;4500.0;4900.0;4500.0;2900.0;4500.0;2500.0;2600.0;2ad055c7757d499d;Cassava;temporary
27/Cocoa/permanent;105.0;;270.0;370.0;270.0;30.0;;115.0;270.0;270.0;290.0;;270.0;240.0;115.0;270.0;;115.0;115.0;;270.0;2ad055c7757d499d;Cocoa;permanent
27/Corn/temporary;1400.0;1000.0;1000.0;1100.0;200.0;200.0;850.0;40.0;1500.0;300.0;800.0;300.0;300.0;40.0;130.0;600.0;100.0;40.0;600.0;1300.0;45.0;2ad055c7757d499d;Corn;temporary
27/Livestock/pasture;17446.51616;20399.93022;21320.78972;20988.54461;20689.15942;22277.80613;24245.71762;25282.5947;25884.45754;25406.757;25150.21983;28390.6847;30018.26784;30297.86679;29176.97724;27297.14293;25453.80697;26796.62835;27845.64767;31153.84615;32294.94763;2ad055c7757d499d;Livestock;pasture
27/Others/permanent;1098.0;434.0;481.0;684.0;794.0;1231.0;1231.0;1368.0;2625.0;2447.0;1990.0;790.0;806.0;816.0;796.0;833.0;643.0;765.0;1264.0;945.0;1147.0;2ad055c7757d499d;Others;permanent
27/Others/temporary;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;15.0;10.0;10.0;26.0;26.0;42.0;47.0;42.0;42.0;0.0;0.0;0.0;2ad055c7757d499d;Others;temporary
27/Palm oil/permanent;2000.0;17900.0;;17900.0;350.0;;;;;21600.0;2000.0;350.0;0.0;350.0;2000.0;17900.0;350.0;2000.0;;200.0;;2ad055c7757d499d;Palm oil;permanent
27/Rice/temporary;1400.0;1400.0;1100.0;1260.0;250.0;200.0;360.0;40.0;600.0;230.0;100.0;230.0;230.0;10.0;40.0;60.0;50.0;20.0;200.0;600.0;35.0;2ad055c7757d499d;Rice;temporary
28/Beans/temporary;5.0;4.0;5.0;4.0;10.0;6.0;12.0;20.0;45.0;45.0;45.0;33.0;52.0;5.0;20.0;44.0;18.0;20.0;15.0;12.0;20.0;351174f21316c2f0;Beans;temporary
28/Cassava/temporary;310.0;230.0;400.0;230.0;180.0;380.0;250.0;380.0;300.0;300.0;300.0;280.0;300.0;500.0;380.0;300.0;350.0;320.0;300.0;300.0;320.0;351174f21316c2f0;Cassava;temporary
28/Cocoa/permanent;50.0;80.0;;82.0;70.0;70.0;60.0;80.0;80.0;85.0;70.0;50.0;50.0;80.0;82.0;60.0;80.0;81.0;70.0;60.0;50.0;351174f21316c2f0;Cocoa;permanent
28/Corn/temporary;95.0;93.0;95.0;93.0;10.0;96.0;12.0;30.0;20.0;30.0;20.0;20.0;35.0;;30.0;25.0;25.0;30.0;25.0;15.0;30.0;351174f21316c2f0;Corn;temporary
28/Livestock/pasture;12322.77223;14064.34731;14241.50527;13696.19779;14434.64677;14105.98443;12379.70439;12335.91733;12972.4425;12511.91152;10979.80252;9058.782464;10073.65227;12338.02875;12550.3557;10523.68706;10462.03574;11410.25134;12440.19029;12292.38495;9997.371875;351174f21316c2f0;Livestock;pasture
28/Others/permanent;24.0;28.0;23.0;28.0;19.0;23.0;20.0;20.0;10.0;15.0;21.0;19.0;20.0;115.0;95.0;111.0;95.0;87.0;34.0;87.0;61.0;351174f21316c2f0;Others;permanent
28/Others/temporary;5.0;5.0;4.0;6.0;5.0;16.0;11.0;10.0;19.0;19.0;28.0;31.0;34.0;25.0;28.0;35.0;49.0;49.0;40.0;51.0;47.0;351174f21316c2f0;Others;temporary
28/Rice/temporary;35.0;34.0;30.0;34.0;32.0;32.0;38.0;115.0;60.0;50.0;60.0;30.0;50.0;;115.0;54.0;120.0;118.0;30.0;44.0;118.0;351174f21316c2f0;Rice;temporary
29/Beans/temporary;1295.0;630.0;630.0;630.0;615.0;630.0;615.0;330.0;680.0;680.0;680.0;1000.0;680.0;30.0;430.0;680.0;860.0;50.0;860.0;615.0;70.0;351bc0cbcce79ec9;Beans;temporary
29/Cassava/temporary;450.0;675.0;840.0;840.0;2700.0;2400.0;5000.0;3800.0;8500.0;12000.0;12000.0;8000.0;12000.0;3400.0;4000.0;12000.0;4000.0;3400.0;4000.0;5250.0;3400.0;351bc0cbcce79ec9;Cassava;temporary
29/Cocoa/permanent;210.0;210.0;100.0;100.0;100.0;150.0;150.0;150.0;150.0;100.0;210.0;100.0;210.0;210.0;100.0;150.0;230.0;100.0;210.0;190.0;150.0;351bc0cbcce79ec9;Cocoa;permanent
29/Corn/temporary;1820.0;2000.0;2500.0;2100.0;2750.0;2500.0;3300.0;3000.0;4100.0;4150.0;4150.0;4500.0;4150.0;3000.0;4000.0;4150.0;5000.0;3000.0;4500.0;4000.0;3150.0;351bc0cbcce79ec9;Corn;temporary
29/Livestock/pasture;159546.9431;176767.6849;194555.4764;210744.454;228032.692;251148.0526;263635.2095;280745.9935;299231.0107;318291.1908;338479.8726;355238.1048;360957.2756;368219.4323;369243.4738;370503.9459;372299.9822;381874.9941;392220.1218;399628.1435;405107.1604;351bc0cbcce79ec9;Livestock;pasture
29/Others/permanent;1574.0;1992.0;2157.0;2142.0;2252.0;2042.0;2082.0;2082.0;2172.0;2275.0;2275.0;2275.0;2275.0;1605.0;1540.0;985.0;931.0;825.0;715.0;817.0;817.0;351bc0cbcce79ec9;Others;permanent
29/Others/temporary;45.0;31.0;28.0;30.0;35.0;60.0;35.0;35.0;20.0;20.0;20.0;20.0;20.0;10.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0;351bc0cbcce79ec9;Others;temporary
29/Rice/temporary;2800.0;2800.0;4560.0;3800.0;5000.0;5500.0;5500.0;50.0;7570.0;7570.0;7570.0;3500.0;7570.0;50.0;50.0;7570.0;3500.0;50.0;3500.0;7000.0;50.0;351bc0cbcce79ec9;Rice;temporary
3/Cassava/temporary;83.0;83.0;53.0;132.0;;45.0;;100.0;;;;;;;100.0;6.0;100.0;;100.0;;5.0;062ce4c17e84291e;Cassava;temporary
3/Livestock/pasture;593.9723609;590.8447382;619.3543069;660.8234258;655.9076587;674.6756105;696.8401623;704.1692318;639.0162013;551.5197535;552.4133894;640.9823869;670.7436661;705.4206535;671.8166479;635.1735189;601.8372722;621.3210732;653.9425179;732.5909292;766.999553;062ce4c17e84291e;Livestock;pasture
3/Others/permanent;27.0;20.0;20.0;21.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;10.0;10.0;10.0;12.0;12.0;12.0;12.0;12.0;11.0;062ce4c17e84291e;Others;permanent
3/Others/temporary;4.0;4.0;7.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;062ce4c17e84291e;Others;temporary
30/Beans/temporary;80.0;80.0;200.0;200.0;200.0;200.0;200.0;80.0;120.0;240.0;240.0;250.0;250.0;50.0;80.0;240.0;100.0;90.0;100.0;120.0;80.0;3a5d0e5eb1691b38;Beans;temporary
30/Cassava/temporary;2500.0;2500.0;3000.0;2500.0;3000.0;1500.0;3000.0;1700.0;3200.0;1500.0;1300.0;1500.0;1500.0;800.0;1700.0;1300.0;1600.0;1900.0;1600.0;3000.0;1700.0;3a5d0e5eb1691b38;Cassava;temporary
30/Corn/temporary;500.0;450.0;150.0;100.0;150.0;150.0;100.0;50.0;145.0;150.0;150.0;100.0;160.0;40.0;50.0;150.0;100.0;90.0;100.0;180.0;50.0;3a5d0e5eb1691b38;Corn;temporary
30/Livestock/pasture;10475.67124;10962.84984;13667.99586;16284.58681;17414.15327;17909.9756;19564.53444;23304.18739;22613.70644;19540.11062;18355.88462;19953.46544;20879.66181;20090.5546;18519.92021;16990.67181;17009.449;18445.17367;19256.07836;20327.56978;21623.22886;3a5d0e5eb1691b38;Livestock;pasture
30/Others/permanent;595.0;681.0;641.0;591.0;606.0;671.0;741.0;721.0;790.0;400.0;440.0;390.0;400.0;380.0;335.0;335.0;87.0;87.0;98.0;86.0;72.0;3a5d0e5eb1691b38;Others;permanent
30/Others/temporary;212.0;150.0;120.0;120.0;100.0;80.0;95.0;165.0;181.0;402.0;362.0;110.0;130.0;100.0;100.0;100.0;83.0;83.0;108.0;93.0;3.0;3a5d0e5eb1691b38;Others;temporary
30/Rice/temporary;50.0;100.0;80.0;100.0;80.0;80.0;50.0;5.0;70.0;70.0;70.0;40.0;80.0;3.0;5.0;70.0;20.0;4.0;20.0;50.0;5.0;3a5d0e5eb1691b38;Rice;temporary
31/Beans/temporary;200.0;180.0;180.0;180.0;60.0;120.0;400.0;200.0;300.0;700.0;1000.0;420.0;700.0;200.0;200.0;900.0;310.0;100.0;420.0;350.0;20.0;3a8618990d23351f;Beans;temporary
31/Cassava/temporary;300.0;150.0;350.0;150.0;350.0;200.0;200.0;350.0;350.0;350.0;350.0;350.0;400.0;350.0;350.0;250.0;350.0;350.0;300.0;200.0;170.0;3a8618990d23351f;Cassava;temporary
31/Corn/temporary;100.0;70.0;80.0;70.0;60.0;100.0;80.0;200.0;80.0;250.0;180.0;200.0;220.0;200.0;200.0;180.0;200.0;100.0;200.0;60.0;100.0;3a8618990d23351f;Corn;temporary
31/Livestock/pasture;2107.306779;2926.130668;3421.716979;3489.922851;3477.854906;3458.724536;3838.90425;5194.072953;5773.23568;4563.149628;4405.018799;4618.662558;4186.009391;3954.933635;3363.075328;3039.9265;3550.975678;3655.20528;3568.765269;3938.75541;4078.562334;3a8618990d23351f;Livestock;pasture
31/Others/permanent;425.0;430.0;430.0;420.0;400.0;400.0;355.0;355.0;355.0;355.0;355.0;350.0;350.0;350.0;350.0;350.0;350.0;300.0;300.0;225.0;50.0;3a8618990d23351f;Others;permanent
31/Others/temporary;15.0;10.0;10.0;10.0;10.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3a8618990d23351f;Others;temporary
31/Rice/temporary;70.0;40.0;30.0;40.0;15.0;20.0;20.0;30.0;15.0;80.0;100.0;45.0;50.0;30.0;30.0;100.0;30.0;10.0;45.0;20.0;15.0;3a8618990d23351f;Rice;temporary
32/Beans/temporary;555.0;350.0;280.0;350.0;100.0;100.0;100.0;160.0;220.0;410.0;;300.0;410.0;172.0;210.0;;210.0;170.0;210.0;220.0;40.0;3cf541a13002d37b;Beans;temporary
32/Cassava/temporary;150.0;225.0;225.0;225.0;250.0;250.0;250.0;300.0;300.0;280.0;280.0;320.0;280.0;300.0;300.0;280.0;320.0;300.0;320.0;250.0;250.0;3cf541a13002d37b;Cassava;temporary
32/Corn/temporary;800.0;840.0;900.0;900.0;1000.0;1000.0;1000.0;700.0;1000.0;1000.0;1050.0;700.0;1000.0;770.0;700.0;1050.0;700.0;840.0;700.0;1000.0;600.0;3cf541a13002d37b;Corn;temporary
32/Livestock/pasture;72939.96943;79593.36048;83863.16802;88017.47949;91847.55322;91271.9933;94020.02115;100005.258;101440.1914;103458.2327;103963.4371;105078.6221;105855.9491;107103.5566;106520.2875;104682.6425;102616.6404;102047.5571;102241.1729;102650.6726;104303.7964;3cf541a13002d37b;Livestock;pasture
32/Others/permanent;600.0;754.0;804.0;804.0;839.0;835.0;599.0;139.0;189.0;261.0;261.0;261.0;261.0;260.0;190.0;200.0;200.0;180.0;190.0;170.0;90.0;3cf541a13002d37b;Others;permanent
32/Others/temporary;6.0;6.0;10.0;10.0;6.0;0.0;15.0;15.0;15.0;12.0;12.0;6.0;6.0;4.0;24.0;344.0;349.0;24.0;24.0;0.0;20.0;3cf541a13002d37b;Others;temporary
32/Rice/temporary;1200.0;1400.0;1500.0;1500.0;1500.0;1600.0;1100.0;150.0;845.0;840.0;840.0;550.0;840.0;150.0;360.0;840.0;300.0;30.0;300.0;1000.0;16.0;3cf541a13002d37b;Rice;temporary
33/Beans/temporary;1000.0;1000.0;300.0;500.0;500.0;2000.0;650.0;400.0;650.0;650.0;650.0;400.0;650.0;400.0;400.0;650.0;400.0;300.0;400.0;650.0;400.0;3fdbc27a4bed0deb;Beans;temporary
33/Cassava/temporary;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1500.0;3010.0;1800.0;1800.0;1700.0;2000.0;1800.0;2010.0;3515.0;1800.0;2000.0;1510.0;2000.0;1500.0;2010.0;3fdbc27a4bed0deb;Cassava;temporary
33/Cocoa/permanent;8000.0;2900.0;2580.0;2900.0;10000.0;10731.0;2900.0;9000.0;314.0;8000.0;275.0;8000.0;7618.0;275.0;4000.0;207.0;10000.0;275.0;314.0;2580.0;2580.0;3fdbc27a4bed0deb;Cocoa;permanent
33/Corn/temporary;3000.0;5000.0;5000.0;5000.0;8000.0;6000.0;8000.0;9000.0;10000.0;10000.0;10000.0;10000.0;10000.0;8000.0;9000.0;10000.0;8000.0;6000.0;15000.0;8000.0;4000.0;3fdbc27a4bed0deb;Corn;temporary
33/Livestock/pasture;186081.1788;210496.4847;233078.8953;253445.5082;277756.1102;321492.3069;334117.0282;370803.5669;415720.4604;469313.7042;512826.1353;560696.5193;580710.6677;604517.8656;618432.5512;615925.4356;633723.787;658066.0807;670130.457;678679.6273;684730.3792;3fdbc27a4bed0deb;Livestock;pasture
33/Others/permanent;971.0;946.0;918.0;1314.0;2360.0;2635.0;2750.0;2775.0;2765.0;4544.0;4544.0;4544.0;4664.0;3693.0;3699.0;3734.0;5734.0;6786.0;6786.0;6786.0;6786.0;3fdbc27a4bed0deb;Others;permanent
33/Others/temporary;0.0;0.0;0.0;0.0;0.0;50.0;50.0;80.0;80.0;7.0;7.0;7.0;7.0;7.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;3fdbc27a4bed0deb;Others;temporary
33/Rice/temporary;5500.0;10000.0;10000.0;10000.0;10000.0;12000.0;15000.0;3000.0;10030.0;3000.0;5000.0;2000.0;3000.0;3000.0;3000.0;5000.0;3000.0;2000.0;3000.0;10030.0;1000.0;3fdbc27a4bed0deb;Rice;temporary
34/Beans/temporary;800.0;800.0;1500.0;1200.0;1180.0;1250.0;1910.0;1000.0;2500.0;1400.0;1790.0;850.0;1350.0;1000.0;500.0;1650.0;520.0;700.0;500.0;1910.0;750.0;40abcc3eff7bcf73;Beans;temporary
34/Cassava/temporary;10960.0;15000.0;13000.0;13000.0;12000.0;13000.0;12000.0;9000.0;16000.0;16000.0;18500.0;12000.0;13800.0;4500.0;9000.0;17000.0;12300.0;4500.0;14500.0;16000.0;4500.0;40abcc3eff7bcf73;Cassava;temporary
34/Corn/temporary;9000.0;7000.0;8000.0;7200.0;4700.0;5000.0;3640.0;50.0;4800.0;4400.0;4580.0;3800.0;4300.0;50.0;5500.0;4500.0;5800.0;700.0;6000.0;3730.0;750.0;40abcc3eff7bcf73;Corn;temporary
34/Livestock/pasture;142480.1334;147871.2799;155315.0368;159262.0174;157020.1621;156725.5937;166466.9902;181382.8676;189757.9356;192344.8344;195269.5429;197794.1779;197062.6635;192779.316;183233.6274;181922.4812;182662.7032;187642.3272;193840.5771;201514.9564;197262.8342;40abcc3eff7bcf73;Livestock;pasture
34/Others/permanent;300.0;480.0;643.0;675.0;920.0;975.0;975.0;998.0;1008.0;1033.0;1183.0;2091.0;1891.0;1856.0;2005.0;2084.0;2010.0;2010.0;2050.0;1530.0;1660.0;40abcc3eff7bcf73;Others;permanent
34/Others/temporary;0.0;115.0;65.0;0.0;0.0;20.0;30.0;50.0;50.0;22.0;20.0;40.0;65.0;52.0;73.0;85.0;60.0;60.0;60.0;30.0;25.0;40abcc3eff7bcf73;Others;temporary
34/Rice/temporary;3000.0;3000.0;3700.0;3500.0;3100.0;3600.0;880.0;50.0;1300.0;1500.0;1360.0;1300.0;1580.0;50.0;2000.0;1500.0;2000.0;50.0;1833.0;900.0;60.0;40abcc3eff7bcf73;Rice;temporary
35/Beans/temporary;800.0;1000.0;515.0;1000.0;160.0;310.0;320.0;160.0;360.0;50.0;380.0;135.0;50.0;30.0;160.0;400.0;160.0;80.0;160.0;360.0;160.0;41e0f8ccfe523e0d;Beans;temporary
35/Cassava/temporary;3200.0;3000.0;2500.0;2500.0;1170.0;1110.0;546.0;1000.0;971.0;825.0;980.0;1000.0;800.0;800.0;1000.0;980.0;1000.0;1100.0;1000.0;764.0;1000.0;41e0f8ccfe523e0d;Cassava;temporary
35/Corn/temporary;800.0;800.0;600.0;600.0;210.0;500.0;430.0;230.0;328.0;200.0;410.0;200.0;200.0;180.0;230.0;410.0;230.0;250.0;230.0;410.0;350.0;41e0f8ccfe523e0d;Corn;temporary
35/Livestock/pasture;9269.961679;10050.90926;12236.07377;14312.05032;15032.1465;14992.03318;16741.72252;19687.27291;18689.91557;15322.6441;14670.38073;16364.26633;16910.58969;16488.50289;15301.94741;14397.58543;15581.36106;16724.80896;16615.74699;17112.04428;18458.04148;41e0f8ccfe523e0d;Livestock;pasture
35/Others/permanent;1057.0;666.0;461.0;558.0;486.0;485.0;705.0;757.0;902.0;1207.0;1257.0;957.0;1019.0;996.0;468.0;468.0;101.0;101.0;148.0;147.0;89.0;41e0f8ccfe523e0d;Others;permanent
35/Others/temporary;57.0;50.0;30.0;35.0;127.0;78.0;96.0;126.0;166.0;178.0;132.0;149.0;102.0;110.0;130.0;130.0;113.0;113.0;122.0;134.0;3.0;41e0f8ccfe523e0d;Others;temporary
35/Palm oil/permanent;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;120.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;41e0f8ccfe523e0d;Palm oil;permanent
35/Rice/temporary;600.0;600.0;515.0;300.0;130.0;330.0;160.0;32.0;170.0;60.0;127.0;32.0;60.0;28.0;32.0;127.0;32.0;20.0;32.0;170.0;32.0;41e0f8ccfe523e0d;Rice;temporary
36/Beans/temporary;196.0;200.0;200.0;150.0;200.0;195.0;200.0;15.0;200.0;30.0;95.0;30.0;30.0;24.0;15.0;25.0;10.0;20.0;10.0;200.0;15.0;437130e27b6165ec;Beans;temporary
36/Cassava/temporary;2250.0;2500.0;2500.0;2400.0;3200.0;3000.0;3200.0;700.0;3500.0;300.0;2000.0;300.0;300.0;600.0;700.0;2000.0;300.0;600.0;300.0;3200.0;700.0;437130e27b6165ec;Cassava;temporary
36/Corn/temporary;240.0;220.0;200.0;100.0;300.0;300.0;300.0;20.0;50.0;50.0;80.0;30.0;30.0;15.0;20.0;80.0;10.0;18.0;10.0;300.0;20.0;437130e27b6165ec;Corn;temporary
36/Livestock/pasture;6985.233682;6455.43992;7212.171117;9056.113658;9945.238374;10463.9412;10872.53191;11787.93947;10998.65305;9796.765711;10226.44851;11663.95263;12375.1959;11916.4681;11141.40215;10857.95411;11057.37582;11571.61397;12173.26026;12450.7123;12751.85447;437130e27b6165ec;Livestock;pasture
36/Others/permanent;141.0;141.0;141.0;147.0;192.0;192.0;192.0;192.0;245.0;146.0;106.0;105.0;90.0;95.0;103.0;246.0;132.0;132.0;208.0;177.0;101.0;437130e27b6165ec;Others;permanent
36/Others/temporary;16.0;13.0;5.0;5.0;5.0;65.0;65.0;65.0;70.0;40.0;15.0;7.0;7.0;6.0;8.0;9.0;10.0;10.0;12.0;12.0;2.0;437130e27b6165ec;Others;temporary
36/Rice/temporary;304.0;300.0;150.0;150.0;150.0;150.0;150.0;;50.0;10.0;50.0;;;30.0;;50.0;;40.0;;150.0;50.0;437130e27b6165ec;Rice;temporary
37/Beans/temporary;46.0;50.0;60.0;70.0;;60.0;;;10.0;15.0;13.0;5.0;5.0;;;13.0;5.0;;5.0;10.0;;44d800c11a5f3bfa;Beans;temporary
37/Cassava/temporary;2600.0;1000.0;1500.0;1500.0;1000.0;1500.0;1200.0;3660.0;1000.0;1500.0;1500.0;1660.0;1900.0;3750.0;3200.0;1600.0;3660.0;8000.0;2200.0;1600.0;4000.0;44d800c11a5f3bfa;Cassava;temporary
37/Cocoa/permanent;30.0;50.0;50.0;30.0;30.0;50.0;35.0;45.0;50.0;50.0;30.0;100.0;50.0;45.0;45.0;30.0;120.0;45.0;30.0;200.0;30.0;44d800c11a5f3bfa;Cocoa;permanent
37/Corn/temporary;300.0;250.0;170.0;350.0;50.0;120.0;50.0;120.0;75.0;65.0;100.0;120.0;120.0;120.0;120.0;50.0;120.0;120.0;120.0;60.0;120.0;44d800c11a5f3bfa;Corn;temporary
37/Livestock/pasture;27473.71026;33566.96939;35726.23226;29684.00413;25487.61352;26433.12923;26220.83294;26670.79646;28054.38171;32167.0765;32941.17575;32792.38977;36826.49165;39340.20602;38162.55743;34532.17729;37093.41498;35063.8088;36135.11282;46121.79254;50014.90391;44d800c11a5f3bfa;Livestock;pasture
37/Others/permanent;424.0;424.0;509.0;518.0;518.0;548.0;508.0;508.0;492.0;554.0;517.0;437.0;472.0;367.0;368.0;362.0;414.0;362.0;547.0;822.0;567.0;44d800c11a5f3bfa;Others;permanent
37/Others/temporary;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;13.0;10.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;44d800c11a5f3bfa;Others;temporary
